date,symbol,company,sector,prev_close,open,high,low,close,daily_return,intraday_return,gap_pct,volume,vol_5d,vol_20d,vol_50d,vol_ratio,rng_pos,rsi_prev,dist_sma20,dist_52w_high,midcap_ret,alpha_vs_midcap,rank,is_top5
2021-09-22,KPITTECH,KPIT Technologies Ltd.,Information Technology,318.95001220703125,321.8999938964844,343.8999938964844,316.95001220703125,338.1000061035156,6.004073730542473,5.03262271332655,0.009249040841980857,4529467.0,2651322.2,1527010.65,1911158.7428571428,2.9662314404925954,0.784786919538966,53.65011778639953,-2.4155142257061812,-17.220341945452013,1.1041291891533278,4.899944541389145,5,True
2021-09-23,OBEROIRLTY,Oberoi Realty Ltd.,Realty,750.7000122070312,760.0,888.6500244140625,760.0,847.2999877929688,12.867986414698066,11.486840499074836,0.012388420996060887,7669511.0,1333838.8,1140224.8,944871.2222222222,6.726314845978857,0.6785850800417031,48.25265290691277,0.8551276858892013,-8.995030903264453,1.0064115012239154,11.86157491347415,1,True
2021-09-23,GODREJPROP,Godrej Properties Ltd.,Realty,1951.0999755859375,1960.0,2314.300048828125,1957.050048828125,2199.300048828125,12.72103307610622,12.209186164700254,0.004561541963727267,11219241.0,2440916.4,1123351.95,1051968.4722222222,9.987289379779876,0.6780965691305905,86.65491444824846,22.36053857790834,-1.1099860315743861,1.0064115012239154,11.714621574882305,2,True
2021-09-23,HUDCO,Housing & Urban Development Corporation Ltd.,Financial Services,43.349998474121094,43.599998474121094,47.20000076293945,43.599998474121094,46.400001525878906,7.035762766124643,6.422025572821435,0.005767012890421299,17307177.0,2200605.0,1616424.8,1933091.3333333333,10.707072175574943,0.7777779149409795,50.669480785287845,0.8374010154584284,-5.349346616284416,1.0064115012239154,6.029351264900727,3,True
2021-09-23,PRESTIGE,Prestige Estates Projects Ltd.,Realty,430.8999938964844,434.29998779296875,467.70001220703125,431.79998779296875,456.3500061035156,5.906245664311877,5.077139979349514,0.007890447771278362,5279176.0,2851538.8,2811705.3,2154465.277777778,1.8775708819833015,0.6838440370833364,61.53307954188933,6.263215265610301,-14.146244415611834,1.0064115012239154,4.899834163087961,4,True
2021-09-23,KEI,KEI Industries Ltd.,Capital Goods,850.2000122070312,861.0,911.7000122070312,861.0,899.75,5.82803894160647,4.500580720092915,0.012702878896617632,1453327.0,1601245.4,868240.7,729410.4722222222,1.6738756890783006,0.7642996036660996,62.83446959813245,6.987807622176452,-4.920599345799028,1.0064115012239154,4.821627440382555,5,True
2021-09-24,INDUSTOWER,Indus Towers Ltd.,Telecommunication,279.04998779296875,280.70001220703125,324.0,278.5,317.6499938964844,13.83264927148233,13.163512676373001,0.005913006580335983,58100771.0,9092004.0,8767774.3,6810083.162162162,6.626627124741722,0.8604394073856038,76.83290642086938,15.70555802577097,-3.208463530896119,-0.260063326195078,14.092712597677409,1,True
2021-09-24,OBEROIRLTY,Oberoi Realty Ltd.,Realty,847.2999877929688,854.9000244140625,967.0,847.0,932.0,9.996460926153942,9.018595553179546,0.00896971170847079,14671223.0,2673146.6,1518662.35,1126618.2432432433,9.660622059926842,0.7083333274305557,64.0334351726313,12.53370067278367,-4.653129515393519,-0.260063326195078,10.25652425234902,2,True
2021-09-24,KPRMILL,K.P.R. Mill Ltd.,Textiles,419.69000244140625,426.29998779296875,493.75,425.0,461.5,9.962114254658932,8.25709904174945,0.01574968503683938,1552837.0,533646.0,491758.0,386984.5945945946,3.157725954629802,0.530909083186777,57.54138614065527,3.88906391539948,-10.666238090023656,-0.260063326195078,10.22217758085401,3,True
2021-09-24,IDEA,Vodafone Idea Ltd.,Telecommunication,10.550000190734863,10.600000381469727,11.649999618530273,10.449999809265137,11.5,9.004737365781642,8.490562133408956,0.004739354486341531,948798242.0,466457185.6,462700878.15,392741835.1351351,2.050565034139428,0.874999568856848,60.314650179804985,26.423007919727343,-14.574898699490285,-0.260063326195078,9.26480069197672,4,True
2021-09-24,KEI,KEI Industries Ltd.,Capital Goods,899.75,907.0999755859375,994.7000122070312,902.0499877929688,979.2000122070312,8.83023197633023,7.948411262443374,0.008168908681230897,2488847.0,1594153.2,913693.1,748975.7837837838,2.723941988833314,0.8327037587876647,70.94093795430311,11.923472730993513,-1.3107395013624519,-0.260063326195078,9.090295302525309,5,True
2021-09-27,PRESTIGE,Prestige Estates Projects Ltd.,Realty,459.1000061035156,464.0,503.1499938964844,462.5,494.6000061035156,7.732520045315712,6.5948289016197466,0.01067304254267326,4918987.0,4120068.2,3186802.15,2283268.1315789474,1.5435495422891117,0.7896681459680036,67.17681351922059,10.255226154820535,-8.527592793021674,-0.0285883966254749,7.761108441941187,1,True
2021-09-27,BSE,BSE Ltd.,Financial Services,130.15554809570312,131.32777404785156,141.38888549804688,131.32777404785156,139.75555419921875,7.375794765549879,6.417363130129944,0.009006346400896426,22525848.0,2516117.4,5788839.6,5021196.394736842,3.8912544752485645,0.8376588764996442,45.14484413634071,-1.3898385506618753,-9.429004550814929,-0.0285883966254749,7.404383162175353,2,True
2021-09-27,AUBANK,AU Small Finance Bank Ltd.,Financial Services,535.875,540.0,567.0,530.5,562.0999755859375,4.893860617856309,4.092588071469907,0.007697690692792162,4006234.0,2783098.4,5229922.4,4171761.6315789474,0.7660216908761847,0.8657527320598567,28.571667377135313,-6.940296298027654,-22.88736055804042,-0.0285883966254749,4.922449014481784,3,True
2021-09-27,GODREJPROP,Godrej Properties Ltd.,Realty,2191.449951171875,2192.5,2328.89990234375,2187.0,2285.699951171875,4.300805498642574,4.25085296108894,0.0004791571112830972,4089990.0,5587528.2,1894213.7,1439399.105263158,2.159201995000797,0.6955603833836033,90.28562020230332,31.318908367906023,-5.30830467144369,-0.0285883966254749,4.329393895268049,4,True
2021-09-27,BHARATFORG,Bharat Forge Ltd.,Automobile and Auto Components,749.7999877929688,749.7999877929688,785.7999877929688,744.4000244140625,780.6500244140625,4.114435465903464,4.114435465903464,0.0,3984098.0,2024757.4,2005293.35,2404130.263157895,1.9867906109587472,0.8756046181158017,51.8871685484868,-2.229438718702336,-11.245265300693703,-0.0285883966254749,4.143023862528938,5,True
2021-09-28,OIL,Oil India Ltd.,Oil Gas & Consumable Fuels,146.1999969482422,147.03334045410156,156.60000610351562,145.53334045410156,155.5,6.3611513309745185,5.758326322281591,0.0057000240988677705,8120884.0,3185596.6,2638748.75,2162477.1025641025,3.0775510552101344,0.9006017675996534,70.86435110728262,12.002040252849225,-1.5267148795035446,-0.5695344444113302,6.930685775385848,1,True
2021-09-28,BHEL,Bharat Heavy Electricals Ltd.,Capital Goods,56.95000076293945,56.95000076293945,60.900001525878906,56.849998474121094,60.349998474121094,5.970145154755132,5.970145154755132,0.0,117412631.0,31587466.2,34811445.7,35288744.41025641,3.3728168606337605,0.8641966662924458,51.534893026109536,2.106679251217559,-7.171960470900518,-0.5695344444113302,6.539679599166462,2,True
2021-09-28,HINDPETRO,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,185.1666717529297,184.6666717529297,195.46665954589844,184.6666717529297,194.39999389648438,4.986492469808406,5.2707519181247555,-0.0027002699528301537,15925833.0,4047820.6,6009844.55,5205570.846153846,2.6499575600499266,0.9012344670108818,58.82965667184465,1.914453473143925,-2.918559333173009,-0.5695344444113302,5.556026914219736,3,True
2021-09-28,JSWENERGY,JSW Energy Ltd.,Power,350.04998779296875,345.0,367.54998779296875,344.5,366.79998779296875,4.785030876763381,6.318837041440217,-0.01442647612933351,1604094.0,938288.0,1583183.15,1903277.4615384615,1.0132081054544997,0.9674619798414485,85.45617061675208,17.803443372708546,-1.2274283764553116,-0.5695344444113302,5.354565321174711,4,True
2021-09-28,INDIANB,Indian Bank,Financial Services,125.0,125.69999694824219,131.5,125.4000015258789,130.35000610351562,4.2800048828125,3.6992913827898577,0.0055999755859375,4194893.0,2528365.6,2573395.3,2386289.4615384615,1.6301005135116127,0.8114762302254018,46.47359345149545,-2.440928659944737,-13.374915114233296,-0.5695344444113302,4.84953932722383,5,True
2021-09-29,GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,352.95001220703125,354.0,395.0,350.0333251953125,389.1000061035156,10.242241860379858,9.915255961445093,0.0029748909382466735,3184242.0,244250.4,248430.9,211955.1,12.81741522486608,0.8687918377130885,61.04550421191139,4.4305463225594375,-3.565570425495368,0.8237851992814956,9.418456661098363,1,True
2021-09-29,OIL,Oil India Ltd.,Oil Gas & Consumable Fuels,155.5,154.93333435058594,176.6666717529297,152.6666717529297,169.63333129882812,9.088959034616158,9.487949775210264,-0.0036441520862640674,15627004.0,3780550.2,2978199.8,2311437.275,5.247130833866403,0.7069441182897632,76.24670558015892,17.352585654699208,-0.7024304301522156,0.8237851992814956,8.265173835334663,2,True
2021-09-29,NATIONALUM,National Aluminium Co. Ltd.,Metals & Mining,89.0,88.0999984741211,95.5999984741211,88.0999984741211,94.4000015258789,6.06741744480776,7.1509684005368115,-0.01011237669526861,44321078.0,31179087.4,37783525.05,39371325.775,1.173026549040819,0.8400002949010024,46.45053874820454,-4.388462738015662,-13.128352579408675,0.8237851992814956,5.243632245526265,3,True
2021-09-29,GMRAIRPORT,GMR Airports Ltd.,Services,32.29828643798828,32.073055267333984,35.49658203125,31.982961654663086,34.23528289794922,5.997211225678834,6.741570494587203,-0.006973471211444415,73779972.0,48684491.0,28154916.05,21199950.2,2.62050051468711,0.6410255977762772,71.3244818075959,10.554314006188816,-6.028834452783266,0.8237851992814956,5.173426026397339,4,True
2021-09-29,NLCINDIA,NLC India Ltd.,Power,57.70000076293945,57.5,62.400001525878906,57.150001525878906,61.04999923706055,5.805889826387642,6.173911716627038,-0.0034662176827545735,20148719.0,2976047.6,2661877.8,2187595.175,7.5693628760841065,0.7428565653952524,61.04879543483102,6.251727053066282,-4.311771913597983,0.8237851992814956,4.982104627106147,5,True
2021-09-30,TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,128.0850067138672,132.4949951171875,139.72000122070312,130.14500427246094,136.6999969482422,6.725994287231664,3.173706167040876,0.03443016881102964,7424040.0,436264.0,509662.0,1352218.780487805,14.566595115950244,0.6845946820265,56.43577437908736,0.3287956929878875,-7.519850693815383,0.6306491908878837,6.095345096343781,1,True
2021-09-30,MAHABANK,Bank of Maharashtra,Financial Services,18.850000381469727,19.100000381469727,21.149999618530273,19.100000381469727,20.049999237060547,6.366041545391507,4.973815898519468,0.0132625992010992,44729608.0,4583067.8,6990896.3,6300004.1707317075,6.3982651266038095,0.46341402230909207,50.50821944041381,2.348312398925856,-17.324556204040054,0.6306491908878837,5.735392354503624,2,True
2021-09-30,IDEA,Vodafone Idea Ltd.,Telecommunication,11.25,11.399999618530273,12.100000381469727,11.25,11.899999618530273,5.777774386935764,4.385965059044991,0.013333299424913195,1004213104.0,453968570.0,517682437.2,401459532.9512195,1.9398245562115393,0.7647041907230402,62.22120378743253,19.68084957723171,-8.906884683593612,0.6306491908878837,5.147125196047881,3,True
2021-09-30,GICRE,General Insurance Corporation of India,Financial Services,137.60000610351562,138.0,147.39999389648438,137.5,145.0500030517578,5.414241728040041,5.108697863592618,0.0029069322582984634,6973381.0,1008035.2,968691.75,1408813.3170731708,7.198761628756311,0.7626269640238829,28.031565309150906,-5.619282177145912,-24.808739698577583,0.6306491908878837,4.783592537152158,4,True
2021-09-30,ABBOTINDIA,Abbott India Ltd.,Healthcare,19555.80078125,19800.0,20642.0,19703.19921875,20517.80078125,4.919256494586305,3.625256470959596,0.012487303459551343,50607.0,22406.4,19251.95,18191.658536585364,2.62866878406454,0.8677043925631007,38.02268360419046,-5.196718345432948,-10.581615082963804,0.6306491908878837,4.288607303698422,5,True
2021-10-01,ABBOTINDIA,Abbott India Ltd.,Healthcare,20517.80078125,20499.5,22569.55078125,20462.0,22031.25,7.376274069943459,7.472133466669918,-0.0008919465319462502,93068.0,30792.0,19800.15,18963.45238095238,4.700368431314895,0.7445846682397302,48.58224654196396,-0.6508598430231355,-6.182895375803251,0.1680602598578312,7.208213810085628,1,True
2021-10-01,GMRAIRPORT,GMR Airports Ltd.,Services,34.55060577392578,34.50556182861328,37.5236701965332,33.78481674194336,36.93806838989258,6.910045605534758,7.049607171624642,-0.001303709278130608,128610116.0,50277510.0,32838311.45,22854045.333333332,3.916465564796758,0.8433737355243301,78.47041289359377,15.24302651507331,-2.6649783628227346,0.1680602598578312,6.741985345676927,2,True
2021-10-01,GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,398.5666809082031,393.3333435058594,430.0,388.7833251953125,420.29998779296875,5.452865963417345,6.855926336361478,-0.013130393615489096,1851939.0,1233855.0,517248.0,332111.5714285714,3.580369571262566,0.7646580414928056,81.11725250452324,15.681653585186714,-2.383861658566188,0.1680602598578312,5.284805703559514,3,True
2021-10-01,TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,136.6999969482422,136.97500610351562,147.0,135.10000610351562,143.6649932861328,5.095096191207477,4.884093363399004,0.002011771480708682,10693180.0,1860252.0,868141.0,1496785.9523809524,12.317330940466679,0.7197471307443627,72.52838589230967,6.61217635256247,-2.1614688122395735,0.1680602598578312,4.927035931349646,4,True
2021-10-01,DIXON,Dixon Technologies (India) Ltd.,Consumer Durables,4611.89990234375,4579.75,4900.0,4545.60009765625,4844.60009765625,5.045647135451545,5.783068893635024,-0.006971075483969533,1281816.0,455292.8,373128.7,296897.7619047619,3.435318698338039,0.8436796883377959,65.98107476266225,6.7879645920017415,-0.6912165729831574,0.1680602598578312,4.877586875593714,5,True
2021-10-04,NATIONALUM,National Aluminium Co. Ltd.,Metals & Mining,95.5,96.25,106.0,95.30000305175781,105.05000305175781,10.00000319555792,9.14286031351461,0.007853403141361256,97406843.0,32804575.4,36882693.9,39076720.81395349,2.640990467347543,0.9112151279993232,55.682720341052324,1.8015130163497939,-6.78379413121446,1.307911534121943,8.692091661435978,1,True
2021-10-04,FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,1952.0999755859375,1982.6500244140625,2138.949951171875,1961.0,2101.39990234375,7.6481701052733735,5.989452322266606,0.01564983823072646,302949.0,281787.0,234625.15,184635.55813953487,1.2912042890487605,0.788985333405109,78.20961711355558,11.954485472538098,-1.1094237286204793,1.307911534121943,6.3402585711514305,2,True
2021-10-04,GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,420.29998779296875,421.6666564941406,456.0,421.6666564941406,451.3999938964844,7.3994782314471195,7.051384534303798,0.003251650584974721,2697882.0,1589408.4,607082.4,367456.3953488372,4.444012872050904,0.8660192541763422,85.25055182094289,20.36398002877214,-2.255816787086763,1.307911534121943,6.0915666973251765,3,True
2021-10-04,ASTRAL,Astral Ltd.,Capital Goods,1649.8499755859375,1662.112548828125,1811.25,1648.425048828125,1765.5,7.0097297406080745,6.220243703999977,0.007432538366303577,2284289.0,742267.4,542127.45,542721.2325581395,4.213564540950263,0.7190234028031088,65.8488676496007,4.1383357868387,-4.123086424205651,1.307911534121943,5.701818206486132,4,True
2021-10-04,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,758.719970703125,762.52001953125,812.969970703125,761.6799926757812,801.780029296875,5.675355896305874,5.148718559515279,0.005008499808702015,26394340.0,17403637.0,26817354.25,19047856.395348836,0.9842261005296232,0.7818298502269925,70.63884563028529,5.824662413385683,-5.624801794251931,1.307911534121943,4.367444362183931,5,True
2021-10-05,SUPREMEIND,Supreme Industries Ltd.,Capital Goods,2408.699951171875,2428.699951171875,2570.0,2420.0,2517.0,4.496203388696675,3.635691958799572,0.008303234278005297,186231.0,206373.2,146461.95,118674.20454545454,1.2715316162233838,0.6466666623555556,73.01905133398844,7.404663631953608,-0.5080565395722608,0.29025122960951655,4.2059521590871585,1,True
2021-10-05,SUZLON,Suzlon Energy Ltd.,Capital Goods,6.24385404586792,6.5193190574646,6.5193190574646,6.381587028503418,6.5193190574646,4.411778519694545,0.0,0.04411778519694545,34489298.0,35865396.2,30436070.35,38431003.06818182,1.1331718452280048,0.9999927395773727,70.18575106627632,6.7503834141120285,-5.555557520135066,0.29025122960951655,4.121527290085028,2,True
2021-10-05,INDUSINDBK,IndusInd Bank Ltd.,Financial Services,1119.800048828125,1116.800048828125,1177.0999755859375,1108.6500244140625,1168.5999755859375,4.357914326658747,4.638245387987486,-0.002679049713508685,5270013.0,3239433.8,5568658.7,4285320.863636363,0.9463702632734617,0.8758216663372262,62.57955547635627,2.8018553590455997,-5.847725911380392,0.29025122960951655,4.0676630970492305,3,True
2021-10-05,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,801.780029296875,817.0,841.6799926757812,801.0,833.219970703125,3.9212677115220007,1.9853085315942474,0.01898272611812523,36846475.0,18960041.0,27699184.5,19214821.931818184,1.3302368161776992,0.7920348011830468,76.44270186390267,10.08177068483426,-1.376427395320361,0.29025122960951655,3.631016481912484,4,True
2021-10-05,HINDPETRO,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,201.86666870117188,201.96665954589844,210.60000610351562,200.89999389648438,209.63333129882812,3.847421987803954,3.796008593778509,0.000495331128065433,15918579.0,10529506.8,7173750.2,5810563.568181818,2.2190038064048814,0.9003428362358533,73.16515086878341,7.986663077480329,-1.0457506315542249,0.29025122960951655,3.557170758194437,5,True
2021-10-06,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,833.219970703125,839.7999877929688,902.0,836.0,892.6699829101562,7.134972071884388,6.295546068788614,0.007897094790336224,58581180.0,19752022.0,28276379.75,19606636.444444444,2.071735509210578,0.8586360916896995,79.61166429414206,12.608477859287634,-1.0051352100825968,-0.9274605909474816,8.062432662831869,1,True
2021-10-06,TATAELXSI,Tata Elxsi Ltd.,Information Technology,5840.14990234375,5868.0,6277.0,5850.0,6163.9501953125,5.544383250142322,5.043459361153715,0.004768729933639766,701813.0,176025.0,286885.85,229348.77777777778,2.446314448752191,0.7352463573237791,70.18432754440204,6.978862204447067,-2.206165577661999,-0.9274605909474816,6.471843841089804,2,True
2021-10-06,RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,905.0,907.0,959.0,907.0,948.4000244140625,4.795582808183702,4.564501037934123,0.0022099447513812156,1878239.0,505986.4,669433.3,573523.6666666666,2.8057149233496363,0.7961543003443885,51.45591270170651,0.49191088256801346,-6.217616573867755,-0.9274605909474816,5.723043399131184,3,True
2021-10-06,COROMANDEL,Coromandel International Ltd.,Chemicals,827.0499877929688,831.0,865.0,829.2000122070312,857.0,3.6213061663847683,3.1287605294825513,0.004776025954092676,1275895.0,527029.4,759272.45,627050.6444444444,1.6804178789818065,0.7765362149618542,51.59022900687656,2.2655940539546378,-11.05076373827302,-0.9274605909474816,4.54876675733225,4,True
2021-10-06,OIL,Oil India Ltd.,Oil Gas & Consumable Fuels,161.96665954589844,164.1999969482422,170.63333129882812,162.73333740234375,165.6999969482422,2.305003642608181,0.913520114420476,0.013788871170185877,7200660.0,8574176.2,4772948.95,3007297.1555555556,1.5086396430027793,0.3755267673930585,67.95716574338564,12.279319024519372,-9.279320474972563,-0.9274605909474816,3.2324642335556626,5,True
2021-10-07,KALYANKJIL,Kalyan Jewellers India Ltd.,Consumer Durables,70.55000305175781,76.0,80.55000305175781,75.3499984741211,79.94999694824219,13.323874542695949,5.197364405581826,0.07725013058105595,16086688.0,1405134.6,1356562.75,1654355.3260869565,11.858417902148751,0.8846141423201483,56.66830285197102,0.8109196056822315,-6.80316253113447,1.562255743875907,11.761618798820042,1,True
2021-10-07,PAGEIND,Page Industries Ltd.,Textiles,33889.5,34032.0,37278.44921875,34011.1015625,37153.8515625,9.632339109458682,9.173282682475318,0.0042048422077634665,103807.0,34782.8,26077.05,22989.695652173912,3.9807800343987996,0.9618658097268814,63.219451132642725,3.356000998216815,-2.828592728442809,1.562255743875907,8.070083365582775,2,True
2021-10-07,OBEROIRLTY,Oberoi Realty Ltd.,Realty,857.7000122070312,867.0499877929688,952.0,867.0499877929688,937.4500122070312,9.298122754456715,8.1194885422076,0.01090121890272354,5192469.0,2011726.6,2626854.8,1675440.3043478262,1.9766867205595162,0.8287229366579492,52.771049142611375,3.0264102412033926,-13.319857267283494,1.562255743875907,7.735867010580808,3,True
2021-10-07,GODREJPROP,Godrej Properties Ltd.,Realty,2287.050048828125,2308.449951171875,2498.0,2308.449951171875,2476.800048828125,8.296713930559898,7.292776591096886,0.009356989085007221,3823955.0,1956054.4,2678881.8,1673290.9347826086,1.4274444658209904,0.8881564410502761,74.69602654753848,16.434645116619002,-5.101657722857196,1.562255743875907,6.734458186683991,4,True
2021-10-07,NLCINDIA,NLC India Ltd.,Power,63.900001525878906,64.4000015258789,68.75,64.30000305175781,68.4000015258789,7.042253352963603,6.211179977057321,0.007824725947737336,16278593.0,7154501.8,4760603.8,3117935.5434782607,3.419438727498512,0.921348396517947,75.39068759731344,11.47455352325444,-5.1928781436708995,1.562255743875907,5.479997609087696,5,True
2021-10-08,DIXON,Dixon Technologies (India) Ltd.,Consumer Durables,4865.7998046875,4922.0,5352.35009765625,4880.0,5254.10009765625,7.9801945940044305,6.747259196591833,0.011550042658631203,1254493.0,655159.2,442753.7,335010.6808510638,2.833387953612057,0.7919975008378248,72.81201605809164,9.15843059626078,-4.071131595345653,0.4847223815887508,7.49547221241568,1,True
2021-10-08,BSE,BSE Ltd.,Financial Services,139.16111755371094,140.11111450195312,151.6666717529297,139.10000610351562,148.71665954589844,6.866531514091514,6.141943181691951,0.006826597579424616,28426158.0,4135910.4,6294637.35,5386940.808510638,4.515932597768398,0.7652509381102428,56.25603141424944,2.578073981410222,-3.538963830330278,0.4847223815887508,6.381809132502764,2,True
2021-10-08,MRF,MRF Ltd.,Automobile and Auto Components,81272.546875,81300.0,86373.453125,81100.1015625,85860.453125,5.645087334418545,5.6094134378843785,0.000337790878415855,54225.0,11116.8,12488.15,12779.127659574468,4.342116325929612,0.9027184144992763,57.669345186720925,1.8491541691194386,-2.316650390597156,0.4847223815887508,5.160364952829794,3,True
2021-10-08,MCX,Multi Commodity Exchange of India Ltd.,Financial Services,363.9800109863281,381.7799987792969,396.79998779296875,367.3599853515625,384.510009765625,5.640419297659735,0.7150743870965112,0.04890375090855568,23342075.0,5053631.0,4137265.5,3462311.276595745,5.641908888852881,0.582541522055043,73.49992398385038,9.637982558409158,-3.6069901644503153,0.4847223815887508,5.155696916070984,4,True
